formula,P,Tc,AD
Sr2H9,100,54,1
Sr2H9,150,54,1
Sr2H9,200,54,1
Li2H9,300,54,1
Li2H9,250,54,1
BiH2,300,54,1
Sr2H9,250,54,1
YbH9,200,52,1
YbH10,250,52,1
YbH10,200,52,1
YbH10,150,52,1
YbH10,100,52,1
YbH9,300,52,1
YbH9,250,52,1
YbH9,100,52,1
YbH9,150,52,1
SmH10,250,52,1
H2Pb,250,52,1
H2Pb,200,52,1
CeH9,150,52,1
CeH9,200,52,1
CeH9,250,52,1
CeH9,300,52,1
CeH10,100,52,1
CeH10,150,52,1
H5Pb2,200,52,1
H5Pb2,250,52,1
BiH2,200,52,1
BiH2,250,52,1
Bi2H3,200,52,1
Bi2H3,250,52,1
Bi2H5,200,52,1
Bi2H5,250,52,1
SmH10,100,52,1
SmH10,150,52,1
SmH10,200,52,1
DyH10,100,52,1
DyH10,150,52,1
TbH10,100,52,1
LiH7,250,51,1
LiH7,300,51,1
BiH2,150,49,1
BiH2,100,49,1
Bi2H3,100,49,1
Te2H9,300,49,1
H2Pb,150,49,1
H2Pb,100,49,1
PoH8,300,49,1
Bi2H3,150,49,1
Te2H7,300,49,1
Bi2H5,150,49,1
H5Pb2,150,49,1
H5Pb2,100,49,1
TeH4,300,49,1
TeH5,300,49,1
Bi2H5,100,49,1
PoH7,300,49,1
TeH7,300,49,1
TeH6,300,49,1
PoH8,250,47,1
H2S,100,47,1
SnH6,150,47,1
SnH6,100,47,1
LiH8,300,45,1
P2H5,150,45,1
LiH10,300,45,1
LiH9,300,45,1
PoH8,200,43,1
PoH8,150,43,1
Y2H7,150,43,1
P2H5,100,43,1
SiH3,150,43,1
SiH4,100,43,1
PoH8,100,43,1
SiH4,150,43,1
Y2H7,100,43,1
SiH5,100,43,1
Si2H5,100,43,1
SiH5,150,43,1
Ti2H7,100,43,1
SiH6,100,43,1
SiH6,150,43,1
SiH7,100,43,1
SiH7,150,43,1
SiH3,100,43,1
Si2H5,150,43,1
Si2H7,100,43,1
Si2H7,150,43,1
Si2H9,100,43,1
Si2H9,150,43,1
YH4,150,43,1
YH4,100,43,1
PH2,150,42,1
PH2,100,42,1
P2H3,150,42,1
HS,300,42,1
HS,200,42,1
HS,250,42,1
TeH2,200,42,1
P2H3,100,42,1
Te2H5,100,42,1
Te2H5,150,42,1
Te2H5,200,42,1
SbH2,100,42,1
SbH2,150,42,1
SbH2,200,42,1
TeH2,100,42,1
TeH2,150,42,1
TeH3,100,42,1
TeH3,150,42,1
TeH3,200,42,1
MgH5,100,40,1
Mg2H9,100,40,1
MgH4,100,40,1
Y2H7,300,39,1
LiH10,250,39,1
Y2H7,250,39,1
LiH9,250,39,1
LiH8,250,39,1
H3S2,150,39,1
YH4,300,39,1
YH4,250,39,1
YH4,200,39,1
Y2H7,200,39,1
SnH5,150,37,1
Sn2H7,100,37,1
