formula,P,Tc,AD
Ce2H9,250,68,1
PmH5,200,68,1
H2S,100,68,1
Bi2H7,300,68,1
EuH5,200,68,1
Sr2H7,150,68,1
BiH4,200,67,1
BiH5,150,67,1
Po2H9,150,67,1
InH4,250,67,1
PoH5,100,67,1
TeH7,150,67,1
LaH5,100,67,1
H2Se,200,67,1
H5Se,100,67,1
LiH5,100,67,1
H9Pb2,200,67,1
Bi2H9,150,67,1
Bi2H7,250,66,1
H6Se,300,66,1
Ce2H9,200,66,1
PH5,150,66,1
PmH5,150,66,1
Tc2H9,250,66,1
EuH5,150,66,1
PH2,250,66,1
PoH4,200,66,1
Pr2H9,300,66,1
Sr2H7,100,66,1
Dy2H9,300,66,1
Tb2H9,300,66,1
Ti2H9,250,66,1
Si2H9,250,66,1
Sb2H9,300,65,1
Bi2H9,100,65,1
Po2H9,100,65,1
Po2H7,300,65,1
H2Se,150,65,1
BiH5,100,65,1
TeH7,100,65,1
H9Pb2,150,65,1
GeH4,300,65,1
SbH5,300,65,1
SnH5,300,65,1
BiH4,150,65,1
InH4,200,65,1
PH5,100,64,1
PoH4,150,64,1
PH2,200,64,1
Tc2H9,200,64,1
EuH5,100,64,1
Dy2H9,250,64,1
Pr2H9,250,64,1
Tb2H9,250,64,1
BiH3,300,64,1
Si2H9,200,64,1
Ti2H9,200,64,1
Ce2H9,150,64,1
H6Se,250,64,1
PmH5,100,64,1
Bi2H7,200,64,1
H9Pb2,100,63,1
SbH5,250,63,1
H2Se,100,63,1
Sb2H9,250,63,1
BiH4,100,63,1
Po2H7,250,63,1
SbH4,300,63,1
NbH5,300,63,1
GeH4,250,63,1
SnH5,250,63,1
InH4,150,63,1
La2H9,300,63,1
Ge2H7,300,63,1
Ti2H9,150,62,1
TeH4,300,62,1
SnH5,200,62,1
Ce2H9,100,62,1
ScH4,300,62,1
Te2H9,300,62,1
Tc2H9,150,62,1
Si2H9,150,62,1
BiH3,250,62,1
H6Se,200,62,1
Bi2H7,150,62,1
KH5,300,62,1
LiH6,300,62,1
TeH5,300,62,1
PoH4,100,62,1
Dy2H9,200,62,1
Tb2H9,200,62,1
Pr2H9,200,62,1
PH2,150,62,1
InH4,100,62,1
Tb2H9,150,61,1
SbH5,200,61,1
Eu2H9,300,61,1
Ge2H7,250,61,1
GeH4,200,61,1
Y2H7,300,61,1
SbH4,250,61,1
Sb2H9,200,61,1
La2H9,250,61,1
Bi2H7,100,61,1
NbH5,250,61,1
H6Se,150,61,1
Nd2H7,300,61,1
KH6,300,61,1
Po2H7,200,61,1
TeH5,250,60,1
Te2H7,300,60,1
Te2H9,250,60,1
KH5,250,60,1
PH2,100,60,1
LiH6,250,60,1
Tc2H9,100,60,1
ScH4,250,60,1
KH7,300,60,1
SnH5,150,60,1
BiH3,200,60,1
MgH6,250,60,1
Pm2H9,300,60,1
Pr2H9,150,60,1
Dy2H9,150,60,1
Sb2H7,300,60,1
Y2H7,250,60,1
TeH4,250,60,1
TcH4,300,60,1
Si2H9,100,60,1
Ti2H9,100,60,1
MgH5,300,60,1
LiH6,200,59,1
Eu2H9,250,59,1
La2H9,200,59,1
Nd2H7,250,59,1
KH6,250,59,1
Po2H7,150,59,1
GeH3,300,59,1
Tb2H9,100,59,1
GeH4,150,59,1
SbH4,200,59,1
Ge2H7,200,59,1
H6Se,100,59,1
SbH5,150,59,1
Sb2H9,150,59,1
NbH5,200,59,1
Pr2H9,100,58,1
Pm2H9,250,58,1
Dy2H9,100,58,1
PoH3,300,58,1
BiH3,150,58,1
TcH4,250,58,1
ScH4,200,58,1
Te2H9,200,58,1
TeH5,200,58,1
Te2H7,250,58,1
