formula,P,Tc,AD
P2H9,150,0,1
P2H9,100,0,1
P2H7,300,0,1
P2H5,100,0,1
P2H7,250,0,1
P2H7,200,0,1
P2H7,150,0,1
P2H7,100,0,1
P2H5,300,0,1
P2H5,250,0,1
P2H5,200,0,1
P2H5,150,0,1
P2H3,300,0,1
P2H3,250,0,1
P2H3,200,0,1
P2H3,150,0,1
P2H3,100,0,1
Ti2H9,300,0,1
Ti2H9,250,0,1
Ti2H9,200,0,1
Ti2H9,150,0,1
Ti2H9,100,0,1
Ti2H7,300,0,1
Ti2H7,250,0,1
Ti2H7,200,0,1
Ti2H7,150,0,1
Ti2H7,100,0,1
Ti2H5,300,0,1
Ti2H5,250,0,1
Ti2H5,200,0,1
Ti2H5,150,0,1
Ti2H5,100,0,1
ScH2,100,0,1
ScH2,150,0,1
ScH2,200,0,1
ScH8,100,0,1
ScH7,250,0,1
ScH7,200,0,1
ScH7,150,0,1
ScH7,100,0,1
ScH6,100,0,1
ScH5,300,0,1
ScH5,250,0,1
ScH5,200,0,1
ScH5,150,0,1
ScH5,100,0,1
ScH4,150,0,1
ScH4,100,0,1
ScH3,300,0,1
ScH3,250,0,1
ScH3,200,0,1
ScH3,150,0,1
ScH3,100,0,1
ScH2,250,0,1
ScH8,150,0,1
ScH8,200,0,1
ScH8,250,0,1
TiH7,250,0,1
TiH7,150,0,1
TiH7,100,0,1
TiH6,300,0,1
TiH6,250,0,1
TiH6,200,0,1
TiH6,150,0,1
TiH6,100,0,1
TiH5,300,0,1
TiH5,250,0,1
TiH5,200,0,1
TiH5,150,0,1
TiH5,100,0,1
TiH4,300,0,1
TiH4,250,0,1
TiH4,200,0,1
TiH4,150,0,1
TiH4,100,0,1
TiH3,300,0,1
TiH3,250,0,1
TiH7,200,0,1
TiH7,300,0,1
ScH9,100,0,1
TiH8,100,0,1
TiH10,300,0,1
TiH10,250,0,1
TiH10,200,0,1
TiH10,150,0,1
TiH10,100,0,1
TiH9,300,0,1
TiH9,250,0,1
TiH9,200,0,1
TiH9,150,0,1
TiH9,100,0,1
TiH8,300,0,1
TiH8,250,0,1
TiH8,200,0,1
TiH8,150,0,1
TiH3,200,0,1
TiH3,150,0,1
TiH3,100,0,1
Sc2H5,150,0,1
Sc2H5,100,0,1
ScH10,300,0,1
ScH10,200,0,1
ScH10,150,0,1
ScH10,100,0,1
ScH9,250,0,1
ScH9,200,0,1
ScH9,150,0,1
Sc2H5,200,0,1
Sc2H5,250,0,1
