formula,P,Tc,AD
K2H7,200,58,1
K2H7,150,58,1
K2H7,100,58,1
CaH5,300,58,1
CaH5,250,58,1
CaH5,200,58,1
CaH5,150,58,1
CaH5,100,58,1
KH5,150,58,1
KH7,200,58,1
KH7,150,58,1
KH7,100,58,1
KH6,250,58,1
KH6,100,58,1
KH5,300,58,1
KH5,250,58,1
KH5,200,58,1
KH5,100,58,1
KH7,300,58,1
KH4,300,58,1
KH4,250,58,1
KH4,200,58,1
KH4,150,58,1
KH4,100,58,1
KH7,250,58,1
KH8,100,58,1
KH10,150,58,1
KH10,300,58,1
KH10,250,58,1
KH10,200,58,1
KH10,100,58,1
KH8,150,58,1
KH9,300,58,1
KH9,250,58,1
KH9,200,58,1
KH9,150,58,1
KH9,100,58,1
KH8,300,58,1
KH8,250,58,1
KH8,200,58,1
H7S2,200,58,1
H7S2,100,58,1
CaH7,100,58,1
Si2H9,300,58,1
Si2H9,250,58,1
Si2H9,200,58,1
Si2H9,150,58,1
Si2H9,100,58,1
Si2H7,300,58,1
Si2H7,250,58,1
Si2H7,200,58,1
Si2H7,150,58,1
Si2H7,100,58,1
Si2H5,300,58,1
Si2H5,250,58,1
Si2H5,200,58,1
Si2H5,150,58,1
Si2H5,100,58,1
PH,100,58,1
PH,150,58,1
PH,200,58,1
PH,250,58,1
PH4,300,58,1
PH4,250,58,1
PH4,200,58,1
PH4,150,58,1
PH4,100,58,1
PH2,300,58,1
PH2,250,58,1
PH,300,58,1
H5S2,300,58,1
SiH6,300,58,1
SiH6,250,58,1
SiH6,200,58,1
SiH6,150,58,1
SiH6,100,58,1
SiH5,300,58,1
SiH5,250,58,1
SiH5,200,58,1
SiH5,150,58,1
SiH5,100,58,1
SiH4,100,58,1
SiH3,300,58,1
SiH3,250,58,1
SiH3,200,58,1
SiH3,150,58,1
SiH3,100,58,1
SiH7,100,58,1
SiH7,150,58,1
SiH7,200,58,1
SiH7,250,58,1
SiH7,300,58,1
H5S,300,58,1
H5S,250,58,1
H5S,200,58,1
H5S,150,58,1
H5S,100,58,1
H4S,300,58,1
H4S,250,58,1
H4S,200,58,1
H4S,150,58,1
H4S,100,58,1
H5S2,250,58,1
H3S2,300,58,1
H3S2,250,58,1
H3S2,200,58,1
H3S2,150,58,1
H3S2,100,58,1
H2S,300,58,1
HS,150,58,1
HS,100,58,1
P2H9,300,58,1
P2H7,100,58,1
P2H9,250,58,1
P2H9,200,58,1
P2H9,150,58,1
P2H9,100,58,1
P2H7,300,58,1
P2H7,250,58,1
P2H7,200,58,1
P2H7,150,58,1
P2H5,300,58,1
P2H3,100,58,1
P2H5,250,58,1
P2H5,200,58,1
P2H5,150,58,1
P2H5,100,58,1
